Model,Metric,Query,Rank,Video,Score
MPNet,cityblock,English slang used in movie dialogues,5,dcCn9a8TC_I,20.1681
MPNet,cityblock,Daily English expressions used by natives,1,a79pawTkIx8,15.9183
MPNet,cityblock,Daily English expressions used by natives,2,wc3rY_2YQkM,19.4107
MPNet,cityblock,Daily English expressions used by natives,3,72okAeSn5Tc,21.1587
MPNet,cityblock,Daily English expressions used by natives,4,uuIZZc_CeFM,21.3942
MPNet,cityblock,Daily English expressions used by natives,5,6Oy5_C2Pfiw,21.5123
MPNet,cityblock,Natural English pronunciation in movies,1,EccLlzUCF4w,17.3594
MPNet,cityblock,Natural English pronunciation in movies,2,lhugwz26kUc,17.9808
MPNet,cityblock,Natural English pronunciation in movies,3,NKLyCK0zySA,18.7596
MPNet,cityblock,Natural English pronunciation in movies,4,edvu5y-phhY,19.1756
MPNet,cityblock,Natural English pronunciation in movies,5,fRseMUZ2NOM,19.2022
MPNet,cityblock,Connected speech examples in movie dialogue,1,FZXyYuiyq2I,20.6226
MPNet,cityblock,Connected speech examples in movie dialogue,2,lhugwz26kUc,20.7558
MPNet,cityblock,Connected speech examples in movie dialogue,3,Cd2pxyKaKUM,21.1159
MPNet,cityblock,Connected speech examples in movie dialogue,4,edvu5y-phhY,21.2291
MPNet,cityblock,Connected speech examples in movie dialogue,5,Vcum4dzafOE,21.2866
MPNet,cityblock,Reduced speech in native English conversation,1,L5EW4uRl_ps,20.56
MPNet,cityblock,Reduced speech in native English conversation,2,Vcum4dzafOE,20.6844
MPNet,cityblock,Reduced speech in native English conversation,3,nCf2qbVQ4Y4,20.8579
MPNet,cityblock,Reduced speech in native English conversation,4,wOx50owZLyA,21.1288
MPNet,cityblock,Reduced speech in native English conversation,5,F23Bm4FrwJI,21.1645
MPNet,cityblock,Shadowing technique with TV series dialogue,1,NKLyCK0zySA,23.0984
MPNet,cityblock,Shadowing technique with TV series dialogue,2,lhugwz26kUc,23.3305
MPNet,cityblock,Shadowing technique with TV series dialogue,3,T-FXi4Buqps,23.462
MPNet,cityblock,Shadowing technique with TV series dialogue,4,OCp43nUf0yQ,23.6487
MPNet,cityblock,Shadowing technique with TV series dialogue,5,1puk6bREVMI,24.0306
MPNet,cityblock,English listening practice with TV show scenes,1,lhugwz26kUc,16.8174
MPNet,cityblock,English listening practice with TV show scenes,2,1puk6bREVMI,18.2032
MPNet,cityblock,English listening practice with TV show scenes,3,T-FXi4Buqps,18.9536
MPNet,cityblock,English listening practice with TV show scenes,4,fRseMUZ2NOM,19.1351
MPNet,cityblock,English listening practice with TV show scenes,5,KEWge76EHpA,19.1763
MPNet,cityblock,English pronunciation practice with movie dialogue,1,lhugwz26kUc,16.6016
MPNet,cityblock,English pronunciation practice with movie dialogue,2,fRseMUZ2NOM,17.0555
MPNet,cityblock,English pronunciation practice with movie dialogue,3,F23Bm4FrwJI,18.1008
MPNet,cityblock,English pronunciation practice with movie dialogue,4,1puk6bREVMI,18.13
MPNet,cityblock,English pronunciation practice with movie dialogue,5,edvu5y-phhY,18.64
MPNet,cityblock,Best TV series to learn English fast,1,xsUEm_faz_w,17.2182
MPNet,cityblock,Best TV series to learn English fast,2,JteHl9PQEIU,17.8253
MPNet,cityblock,Best TV series to learn English fast,3,7Ck3q5GaF5M,18.1682
MPNet,cityblock,Best TV series to learn English fast,4,NZzNSIrMZs0,18.969
MPNet,cityblock,Best TV series to learn English fast,5,RQuL3lsuarQ,19.4115
MPNet,cityblock,Best movies to learn English listening,1,V1mhdFpsYFA,15.6143
MPNet,cityblock,Best movies to learn English listening,2,fRseMUZ2NOM,17.5449
MPNet,cityblock,Best movies to learn English listening,3,67E6Dl6LaW4,18.622
MPNet,cityblock,Best movies to learn English listening,4,SkViUbosnD4,18.6758
MPNet,cityblock,Best movies to learn English listening,5,FZXyYuiyq2I,19.0864
MPNet,cityblock,How to train your ear with English movies,1,lhugwz26kUc,16.5137
MPNet,cityblock,How to train your ear with English movies,2,fRseMUZ2NOM,17.0813
MPNet,cityblock,How to train your ear with English movies,3,cj0_XhE_qxE,18.771
MPNet,cityblock,How to train your ear with English movies,4,QMxTi2D66pY,18.835
MPNet,cityblock,How to train your ear with English movies,5,OyNA4FA47do,18.9285
MPNet,cityblock,How to improve speaking using TV shows,1,KEWge76EHpA,18.2216
MPNet,cityblock,How to improve speaking using TV shows,2,y8RrDy0v8zs,18.7385
MPNet,cityblock,How to improve speaking using TV shows,3,fRseMUZ2NOM,19.3342
MPNet,cityblock,How to improve speaking using TV shows,4,1puk6bREVMI,19.5887
MPNet,cityblock,How to improve speaking using TV shows,5,8cjTEJseLUk,19.6688
MPNet,cityblock,How to learn vocabulary from movie scenes,1,lhugwz26kUc,18.6842
MPNet,cityblock,How to learn vocabulary from movie scenes,2,fRseMUZ2NOM,19.9214
MPNet,cityblock,How to learn vocabulary from movie scenes,3,UUAENx1NANg,21.0139
MPNet,cityblock,How to learn vocabulary from movie scenes,4,edvu5y-phhY,21.0881
MPNet,cityblock,How to learn vocabulary from movie scenes,5,fpbdQBcuJ_E,21.398
MPNet,cityblock,How to sound like a native English speaker,1,srFHh4UiO7U,18.5705
MPNet,cityblock,How to sound like a native English speaker,2,TzizA5rjM_Y,19.0134
MPNet,cityblock,How to sound like a native English speaker,3,L2ylZyu0j7g,19.1424
MPNet,cityblock,How to sound like a native English speaker,4,rp11KpaLA9A,20.051
MPNet,cityblock,How to sound like a native English speaker,5,zMuPfKkAcmI,20.1523
MPNet,cityblock,English conversation practice with movie clips,1,fRseMUZ2NOM,16.5513
MPNet,cityblock,English conversation practice with movie clips,2,lhugwz26kUc,17.4397
MPNet,cityblock,English conversation practice with movie clips,3,KEWge76EHpA,18.5956
MPNet,cityblock,English conversation practice with movie clips,4,PL7niJMDu5w,18.8121
MPNet,cityblock,English conversation practice with movie clips,5,T-FXi4Buqps,19.095
MPNet,cityblock,Advanced English listening with TV series,1,lhugwz26kUc,17.9983
MPNet,cityblock,Advanced English listening with TV series,2,FZoeUNG_x4I,19.4959
MPNet,cityblock,Advanced English listening with TV series,3,T-FXi4Buqps,19.6092
MPNet,cityblock,Advanced English listening with TV series,4,fRseMUZ2NOM,19.7599
MPNet,cityblock,Advanced English listening with TV series,5,VZJaXyjs9RI,19.8231
MPNet,cityblock,Real life English conversation from movies,1,fpbdQBcuJ_E,18.2696
MPNet,cityblock,Real life English conversation from movies,2,FZXyYuiyq2I,18.5345
MPNet,cityblock,Real life English conversation from movies,3,edvu5y-phhY,18.5867
MPNet,cityblock,Real life English conversation from movies,4,SkViUbosnD4,18.5933
MPNet,cityblock,Real life English conversation from movies,5,lhugwz26kUc,18.6298
MPNet,cityblock,English fluency practice with TV series scenes,1,lhugwz26kUc,15.5958
MPNet,cityblock,English fluency practice with TV series scenes,2,fRseMUZ2NOM,17.6464
MPNet,cityblock,English fluency practice with TV series scenes,3,y8RrDy0v8zs,18.2054
MPNet,cityblock,English fluency practice with TV series scenes,4,1puk6bREVMI,18.4434
MPNet,cityblock,English fluency practice with TV series scenes,5,T-FXi4Buqps,18.7081
MPNet,chebyshev,Learn English with The Devil Wears Prada scene,1,tCrpvHJ52T0,0.1079
MPNet,chebyshev,Learn English with The Devil Wears Prada scene,2,67E6Dl6LaW4,0.108
MPNet,chebyshev,Learn English with The Devil Wears Prada scene,3,OuTtIzGhUDY,0.1093
MPNet,chebyshev,Learn English with The Devil Wears Prada scene,4,WU0W0S5ILHY,0.1104
MPNet,chebyshev,Learn English with The Devil Wears Prada scene,5,OyNA4FA47do,0.1106
MPNet,chebyshev,Learn English with SpongeBob SquarePants dialogue,1,JxWEAP0aAJQ,0.074
MPNet,chebyshev,Learn English with SpongeBob SquarePants dialogue,2,KEWge76EHpA,0.0891
MPNet,chebyshev,Learn English with SpongeBob SquarePants dialogue,3,NDhPifXoBYI,0.0968
MPNet,chebyshev,Learn English with SpongeBob SquarePants dialogue,4,lhugwz26kUc,0.0971
MPNet,chebyshev,Learn English with SpongeBob SquarePants dialogue,5,UUAENx1NANg,0.0978
MPNet,chebyshev,Learn English with The Simpsons episode conversation,1,dsN6FiF9ncI,0.1057
MPNet,chebyshev,Learn English with The Simpsons episode conversation,2,RjNka8csfYU,0.1092
MPNet,chebyshev,Learn English with The Simpsons episode conversation,3,HLBxx-rejmE,0.1161
MPNet,chebyshev,Learn English with The Simpsons episode conversation,4,RQuL3lsuarQ,0.1163
MPNet,chebyshev,Learn English with The Simpsons episode conversation,5,ufCndfbsfpw,0.1169
MPNet,chebyshev,Learn English with Peaky Blinders speaking style,1,uW-I9SFuU1A,0.0991
MPNet,chebyshev,Learn English with Peaky Blinders speaking style,2,lhugwz26kUc,0.0991
MPNet,chebyshev,Learn English with Peaky Blinders speaking style,3,A8h35t_VYQA,0.1011
MPNet,chebyshev,Learn English with Peaky Blinders speaking style,4,SkRaA1b73N4,0.103
MPNet,chebyshev,Learn English with Peaky Blinders speaking style,5,2VW4jNOVwtA,0.103
MPNet,chebyshev,Learn English with Jennifer Aniston interview,1,dsN6FiF9ncI,0.0943
MPNet,chebyshev,Learn English with Jennifer Aniston interview,2,r97i8J7U6XI,0.0988
MPNet,chebyshev,Learn English with Jennifer Aniston interview,3,5fBrINGT0Dg,0.0995
MPNet,chebyshev,Learn English with Jennifer Aniston interview,4,OCp43nUf0yQ,0.1059
MPNet,chebyshev,Learn English with Jennifer Aniston interview,5,P26AE7NLx4Q,0.1061
MPNet,chebyshev,Learn English with Zootopia movie dialogue,1,s3p2EoAzhtE,0.0899
MPNet,chebyshev,Learn English with Zootopia movie dialogue,2,LPA52CoT44w,0.0931
MPNet,chebyshev,Learn English with Zootopia movie dialogue,3,4Pu-xXFfkro,0.0958
MPNet,chebyshev,Learn English with Zootopia movie dialogue,4,SkViUbosnD4,0.0977
MPNet,chebyshev,Learn English with Zootopia movie dialogue,5,IYsurU_B4Qo,0.0978
MPNet,chebyshev,Learn English with The Lion King movie scene,1,IIhWbZk2B3o,0.0837
MPNet,chebyshev,Learn English with The Lion King movie scene,2,HgB2UHli0fU,0.085
MPNet,chebyshev,Learn English with The Lion King movie scene,3,cj0_XhE_qxE,0.0959
MPNet,chebyshev,Learn English with The Lion King movie scene,4,aU58RGC4IKw,0.099
MPNet,chebyshev,Learn English with The Lion King movie scene,5,YDTw1qL0wDw,0.1015
MPNet,chebyshev,Learn English with Pirates of the Caribbean dialogue,1,UUAENx1NANg,0.069
MPNet,chebyshev,Learn English with Pirates of the Caribbean dialogue,2,ICVQ6wfZr3c,0.0868
MPNet,chebyshev,Learn English with Pirates of the Caribbean dialogue,3,iuQsu4HOlrA,0.0895
MPNet,chebyshev,Learn English with Pirates of the Caribbean dialogue,4,wqOlUOkiFbs,0.0902
MPNet,chebyshev,Learn English with Pirates of the Caribbean dialogue,5,HgB2UHli0fU,0.0917
MPNet,chebyshev,Learn English with Beauty and the Beast conversation,1,aTYNX1pjwwk,0.0825
MPNet,chebyshev,Learn English with Beauty and the Beast conversation,2,RjQJRRU8ZFU,0.095
MPNet,chebyshev,Learn English with Beauty and the Beast conversation,3,1jdjbt8W3es,0.0961
MPNet,chebyshev,Learn English with Beauty and the Beast conversation,4,67E6Dl6LaW4,0.0962
MPNet,chebyshev,Learn English with Beauty and the Beast conversation,5,RQuL3lsuarQ,0.1045
MPNet,chebyshev,Learn English with Frozen movie scene,1,PL7niJMDu5w,0.0738
MPNet,chebyshev,Learn English with Frozen movie scene,2,KEWge76EHpA,0.0928
MPNet,chebyshev,Learn English with Frozen movie scene,3,ufCndfbsfpw,0.0941
MPNet,chebyshev,Learn English with Frozen movie scene,4,OyNA4FA47do,0.096
MPNet,chebyshev,Learn English with Frozen movie scene,5,S0SJiGPUkBk,0.097
MPNet,chebyshev,Learn English with Toy Story movie dialogue,1,SkViUbosnD4,0.094
MPNet,chebyshev,Learn English with Toy Story movie dialogue,2,cj0_XhE_qxE,0.0961
MPNet,chebyshev,Learn English with Toy Story movie dialogue,3,JxWEAP0aAJQ,0.0983
MPNet,chebyshev,Learn English with Toy Story movie dialogue,4,2MlWEVKMD_M,0.1007
MPNet,chebyshev,Learn English with Toy Story movie dialogue,5,Dp1I_iFRRVA,0.1016
MPNet,chebyshev,Learn English with Finding Nemo conversation,1,TswCNV6meYM,0.0789
MPNet,chebyshev,Learn English with Finding Nemo conversation,2,JxWEAP0aAJQ,0.1027
MPNet,chebyshev,Learn English with Finding Nemo conversation,3,rz478f17kn0,0.1076
MPNet,chebyshev,Learn English with Finding Nemo conversation,4,LPA52CoT44w,0.1093
MPNet,chebyshev,Learn English with Finding Nemo conversation,5,QaP6nhNyHb0,0.1096
MPNet,chebyshev,Learn English with Aladdin movie dialogue,1,YDTw1qL0wDw,0.102
MPNet,chebyshev,Learn English with Aladdin movie dialogue,2,67E6Dl6LaW4,0.1032
MPNet,chebyshev,Learn English with Aladdin movie dialogue,3,SNvjZZneE6k,0.1063
MPNet,chebyshev,Learn English with Aladdin movie dialogue,4,IIhWbZk2B3o,0.1067
MPNet,chebyshev,Learn English with Aladdin movie dialogue,5,SkViUbosnD4,0.1089
MPNet,chebyshev,Learn English with Maleficent movie scene,1,edvu5y-phhY,0.1081
MPNet,chebyshev,Learn English with Maleficent movie scene,2,TswCNV6meYM,0.1112
MPNet,chebyshev,Learn English with Maleficent movie scene,3,dIbLuZo5QzM,0.1117
MPNet,chebyshev,Learn English with Maleficent movie scene,4,4Pu-xXFfkro,0.1118
MPNet,chebyshev,Learn English with Maleficent movie scene,5,JpUZsBUitzA,0.1123
MPNet,chebyshev,Learn English with Ice Age movie conversation,1,RjNka8csfYU,0.0823
MPNet,chebyshev,Learn English with Ice Age movie conversation,2,fpbdQBcuJ_E,0.1078
MPNet,chebyshev,Learn English with Ice Age movie conversation,3,vVZYHrvih4A,0.1082
MPNet,chebyshev,Learn English with Ice Age movie conversation,4,fRseMUZ2NOM,0.1088
MPNet,chebyshev,Learn English with Ice Age movie conversation,5,3GCmsMI5iAY,0.1092
MPNet,chebyshev,Learn English with Monsters Inc movie dialogue,1,LPA52CoT44w,0.0961
MPNet,chebyshev,Learn English with Monsters Inc movie dialogue,2,YDTw1qL0wDw,0.0965
MPNet,chebyshev,Learn English with Monsters Inc movie dialogue,3,4Pu-xXFfkro,0.0999
MPNet,chebyshev,Learn English with Monsters Inc movie dialogue,4,qSBNioIIQi4,0.1009
MPNet,chebyshev,Learn English with Monsters Inc movie dialogue,5,edvu5y-phhY,0.1018
MPNet,chebyshev,Learn English with Shrek movie expressions,1,Sev_UnaqWmM,0.0815
MPNet,chebyshev,Learn English with Shrek movie expressions,2,Ns9o3Ixysqo,0.0964
MPNet,chebyshev,Learn English with Shrek movie expressions,3,PL7niJMDu5w,0.0969
MPNet,chebyshev,Learn English with Shrek movie expressions,4,RjNka8csfYU,0.1031
MPNet,chebyshev,Learn English with Shrek movie expressions,5,-aUIiirSTJ8,0.1055
MPNet,chebyshev,Learn English with Disney movie conversations,1,cj0_XhE_qxE,0.0784
MPNet,chebyshev,Learn English with Disney movie conversations,2,SkViUbosnD4,0.0817
MPNet,chebyshev,Learn English with Disney movie conversations,3,QMxTi2D66pY,0.0858
MPNet,chebyshev,Learn English with Disney movie conversations,4,LPA52CoT44w,0.0885
MPNet,chebyshev,Learn English with Disney movie conversations,5,HgB2UHli0fU,0.0921
MPNet,chebyshev,Learn English with How I Met Your Mother dialogue,1,HLBxx-rejmE,0.0891
MPNet,chebyshev,Learn English with How I Met Your Mother dialogue,2,xV-GT84xzE8,0.0941
MPNet,chebyshev,Learn English with How I Met Your Mother dialogue,3,RQuL3lsuarQ,0.0978
MPNet,chebyshev,Learn English with How I Met Your Mother dialogue,4,FTHpPLghxFs,0.0989
MPNet,chebyshev,Learn English with How I Met Your Mother dialogue,5,2li3fhbUnXI,0.1009
MPNet,chebyshev,Learn English with Friends TV series conversation,1,dsN6FiF9ncI,0.0886
MPNet,chebyshev,Learn English with Friends TV series conversation,2,RlcSm5jf89o,0.0948
MPNet,chebyshev,Learn English with Friends TV series conversation,3,JteHl9PQEIU,0.0981
MPNet,chebyshev,Learn English with Friends TV series conversation,4,HLBxx-rejmE,0.0982
MPNet,chebyshev,Learn English with Friends TV series conversation,5,FZoeUNG_x4I,0.0988
MPNet,chebyshev,Learn English with rap songs pronunciation,1,soZc03vH_qQ,0.0836
MPNet,chebyshev,Learn English with rap songs pronunciation,2,gj9SQk-rlkQ,0.0983
MPNet,chebyshev,Learn English with rap songs pronunciation,3,J135Qy4TVfQ,0.1139
MPNet,chebyshev,Learn English with rap songs pronunciation,4,lz_gewAzBm8,0.1156
MPNet,chebyshev,Learn English with rap songs pronunciation,5,2VW4jNOVwtA,0.1179
MPNet,chebyshev,Learn English with Eminem lyrics pronunciation,1,gj9SQk-rlkQ,0.0791
MPNet,chebyshev,Learn English with Eminem lyrics pronunciation,2,soZc03vH_qQ,0.0862
MPNet,chebyshev,Learn English with Eminem lyrics pronunciation,3,ys0SYYPLVOg,0.111
MPNet,chebyshev,Learn English with Eminem lyrics pronunciation,4,g82BjCFBH-8,0.111
MPNet,chebyshev,Learn English with Eminem lyrics pronunciation,5,HBVX1D1SerE,0.112
MPNet,chebyshev,Learn English with Queen song vocabulary,1,A_zhjxLLA08,0.1083
MPNet,chebyshev,Learn English with Queen song vocabulary,2,9GpGky10yOE,0.1117
MPNet,chebyshev,Learn English with Queen song vocabulary,3,E7mbFm3NAp0,0.1132
MPNet,chebyshev,Learn English with Queen song vocabulary,4,cpp22-kDtp0,0.1142
MPNet,chebyshev,Learn English with Queen song vocabulary,5,UUAENx1NANg,0.1144
MPNet,chebyshev,Learn English with Ariana Grande song dialogue,1,VAAOTyfO-Oo,0.0844
MPNet,chebyshev,Learn English with Ariana Grande song dialogue,2,CYkM3zOmjUE,0.0901
MPNet,chebyshev,Learn English with Ariana Grande song dialogue,3,A_zhjxLLA08,0.0958
MPNet,chebyshev,Learn English with Ariana Grande song dialogue,4,ys0SYYPLVOg,0.0978
MPNet,chebyshev,Learn English with Ariana Grande song dialogue,5,lz_gewAzBm8,0.0994
MPNet,chebyshev,Learn English with Taylor Swift song expressions,1,bUpTiOgMJu4,0.0905
MPNet,chebyshev,Learn English with Taylor Swift song expressions,2,A_zhjxLLA08,0.0971
MPNet,chebyshev,Learn English with Taylor Swift song expressions,3,fGeOrvKbIgU,0.1064
MPNet,chebyshev,Learn English with Taylor Swift song expressions,4,sn4eOnRyJVg,0.1079
MPNet,chebyshev,Learn English with Taylor Swift song expressions,5,cj0_XhE_qxE,0.111
MPNet,chebyshev,Learn English with Billie Eilish song pronunciation,1,2EhiOgkklY0,0.0923
MPNet,chebyshev,Learn English with Billie Eilish song pronunciation,2,fGeOrvKbIgU,0.1074
MPNet,chebyshev,Learn English with Billie Eilish song pronunciation,3,rWZ48zPN6Po,0.1119
MPNet,chebyshev,Learn English with Billie Eilish song pronunciation,4,KEWge76EHpA,0.1122
MPNet,chebyshev,Learn English with Billie Eilish song pronunciation,5,y6mK4ugKCac,0.1122
MPNet,chebyshev,Learn English with Michael Jackson song lyrics,1,A_zhjxLLA08,0.1071
MPNet,chebyshev,Learn English with Michael Jackson song lyrics,2,u53Seni_i8U,0.1074
MPNet,chebyshev,Learn English with Michael Jackson song lyrics,3,ys0SYYPLVOg,0.1126
MPNet,chebyshev,Learn English with Michael Jackson song lyrics,4,soZc03vH_qQ,0.1134
MPNet,chebyshev,Learn English with Michael Jackson song lyrics,5,BssKRIhckrc,0.1137
